#,cp,maxdepth,minsplit,minbucket,ganancia_mean
3126,-0.9,4,633,106,9355000
3127,-0.9,4,633,107,9355000
3128,-0.9,4,633,173,9355000
3129,-0.9,4,633,220,9355000
3130,-0.9,4,633,221,9355000
3131,-1.1,4,635,105,9355000
3132,-1.1,4,635,106,9355000
3133,-1.1,4,635,107,9355000
3134,-1.1,4,635,173,9355000
3135,-1.1,4,635,220,9355000
3136,-1.1,4,635,221,9355000
3137,-1.05,4,635,105,9355000
3138,-1.05,4,635,106,9355000
3139,-1.05,4,635,107,9355000
3140,-1.05,4,635,173,9355000
3141,-1.05,4,635,220,9355000
3142,-1.05,4,635,221,9355000
3143,-1,4,635,105,9355000
3144,-1,4,635,106,9355000
3145,-1,4,635,107,9355000
3146,-1,4,635,173,9355000
3147,-1,4,635,220,9355000
3148,-1,4,635,221,9355000
3149,-0.95,4,635,105,9355000
3150,-0.95,4,635,106,9355000
3151,-0.95,4,635,107,9355000
3152,-0.95,4,635,173,9355000
3153,-0.95,4,635,220,9355000
3154,-0.95,4,635,221,9355000
3155,-0.9,4,635,105,9355000
3156,-0.9,4,635,106,9355000
3157,-0.9,4,635,107,9355000
3158,-0.9,4,635,173,9355000
3159,-0.9,4,635,220,9355000
3160,-0.9,4,635,221,9355000
3161,-1.1,4,637,105,9355000
3162,-1.1,4,637,106,9355000
3163,-1.1,4,637,107,9355000
3164,-1.1,4,637,173,9355000
3165,-1.1,4,637,220,9355000
3166,-1.1,4,637,221,9355000
3167,-1.05,4,637,105,9355000
3168,-1.05,4,637,106,9355000
3169,-1.05,4,637,107,9355000
3170,-1.05,4,637,173,9355000
3171,-1.05,4,637,220,9355000
3172,-1.05,4,637,221,9355000
3173,-1,4,637,105,9355000
3174,-1,4,637,106,9355000
3175,-1,4,637,107,9355000
3176,-1,4,637,173,9355000
3177,-1,4,637,220,9355000
3178,-1,4,637,221,9355000
3179,-0.95,4,637,105,9355000
3180,-0.95,4,637,106,9355000
3181,-0.95,4,637,107,9355000
3182,-0.95,4,637,173,9355000
3183,-0.95,4,637,220,9355000
3184,-0.95,4,637,221,9355000
3185,-0.9,4,637,105,9355000
3186,-0.9,4,637,106,9355000
3187,-0.9,4,637,107,9355000
3188,-0.9,4,637,173,9355000
3189,-0.9,4,637,220,9355000
3190,-0.9,4,637,221,9355000
3191,-1.1,4,631,216,9354500
3192,-1.05,4,631,216,9354500
3193,-1,4,631,216,9354500
3194,-0.95,4,631,216,9354500
3195,-0.9,4,631,216,9354500
3196,-1.1,4,633,216,9354500
3197,-1.05,4,633,216,9354500
3198,-1,4,633,216,9354500
3199,-0.95,4,633,216,9354500
3200,-0.9,4,633,216,9354500
3201,-1.1,4,635,216,9354500
3202,-1.05,4,635,216,9354500
3203,-1,4,635,216,9354500
3204,-0.95,4,635,216,9354500
3205,-0.9,4,635,216,9354500
3206,-1.1,4,637,216,9354500
3207,-1.05,4,637,216,9354500
3208,-1,4,637,216,9354500
3209,-0.95,4,637,216,9354500
3210,-0.9,4,637,216,9354500
3211,-1.1,4,631,196,9353500
3212,-1.05,4,631,196,9353500
3213,-1,4,631,196,9353500
3214,-0.95,4,631,196,9353500
3215,-0.9,4,631,196,9353500
3216,-1.1,4,633,196,9353500
3217,-1.05,4,633,196,9353500
3218,-1,4,633,196,9353500
3219,-0.95,4,633,196,9353500
3220,-0.9,4,633,196,9353500
3221,-1.1,4,635,196,9353500
3222,-1.05,4,635,196,9353500
3223,-1,4,635,196,9353500
3224,-0.95,4,635,196,9353500
3225,-0.9,4,635,196,9353500
3226,-1.1,4,637,196,9353500
3227,-1.05,4,637,196,9353500
3228,-1,4,637,196,9353500
3229,-0.95,4,637,196,9353500
3230,-0.9,4,637,196,9353500
3231,-1.1,4,631,108,9353000
3232,-1.1,4,631,109,9353000
3233,-1.05,4,631,108,9353000
3234,-1.05,4,631,109,9353000
3235,-1,4,631,108,9353000
3236,-1,4,631,109,9353000
3237,-0.95,4,631,108,9353000
3238,-0.95,4,631,109,9353000
3239,-0.9,4,631,108,9353000
3240,-0.9,4,631,109,9353000
3241,-1.1,4,633,108,9353000
3242,-1.1,4,633,109,9353000
3243,-1.05,4,633,108,9353000
3244,-1.05,4,633,109,9353000
3245,-1,4,633,108,9353000
3246,-1,4,633,109,9353000
3247,-0.95,4,633,108,9353000
3248,-0.95,4,633,109,9353000
3249,-0.9,4,633,108,9353000
3250,-0.9,4,633,109,9353000
3251,-1.1,4,635,108,9353000
3252,-1.1,4,635,109,9353000
3253,-1.05,4,635,108,9353000
3254,-1.05,4,635,109,9353000
3255,-1,4,635,108,9353000
3256,-1,4,635,109,9353000
3257,-0.95,4,635,108,9353000
3258,-0.95,4,635,109,9353000
3259,-0.9,4,635,108,9353000
3260,-0.9,4,635,109,9353000
3261,-1.1,4,637,108,9353000
3262,-1.1,4,637,109,9353000
3263,-1.05,4,637,108,9353000
3264,-1.05,4,637,109,9353000
3265,-1,4,637,108,9353000
3266,-1,4,637,109,9353000
3267,-0.95,4,637,108,9353000
3268,-0.95,4,637,109,9353000
3269,-0.9,4,637,108,9353000
3270,-0.9,4,637,109,9353000
3271,-1.1,4,631,200,9352500
3272,-1.05,4,631,200,9352500
3273,-1,4,631,200,9352500
3274,-0.95,4,631,200,9352500
3275,-0.9,4,631,200,9352500
3276,-1.1,4,633,200,9352500
3277,-1.05,4,633,200,9352500
3278,-1,4,633,200,9352500
3279,-0.95,4,633,200,9352500
3280,-0.9,4,633,200,9352500
3281,-1.1,4,635,200,9352500
3282,-1.05,4,635,200,9352500
3283,-1,4,635,200,9352500
3284,-0.95,4,635,200,9352500
3285,-0.9,4,635,200,9352500
3286,-1.1,4,637,200,9352500
3287,-1.05,4,637,200,9352500
3288,-1,4,637,200,9352500
3289,-0.95,4,637,200,9352500
3290,-0.9,4,637,200,9352500
3291,-1.1,4,631,197,9352000
3292,-1.1,4,631,198,9352000
3293,-1.1,4,631,217,9352000
3294,-1.1,4,631,218,9352000
3295,-1.05,4,631,197,9352000
3296,-1.05,4,631,198,9352000
3297,-1.05,4,631,217,9352000
3298,-1.05,4,631,218,9352000
3299,-1,4,631,197,9352000
3300,-1,4,631,198,9352000
3301,-1,4,631,217,9352000
3302,-1,4,631,218,9352000
3303,-0.95,4,631,197,9352000
3304,-0.95,4,631,198,9352000
3305,-0.95,4,631,217,9352000
3306,-0.95,4,631,218,9352000
3307,-0.9,4,631,197,9352000
3308,-0.9,4,631,198,9352000
3309,-0.9,4,631,217,9352000
3310,-0.9,4,631,218,9352000
3311,-1.1,4,633,197,9352000
3312,-1.1,4,633,198,9352000
3313,-1.1,4,633,217,9352000
3314,-1.1,4,633,218,9352000
3315,-1.05,4,633,197,9352000
3316,-1.05,4,633,198,9352000
3317,-1.05,4,633,217,9352000
3318,-1.05,4,633,218,9352000
3319,-1,4,633,197,9352000
3320,-1,4,633,198,9352000
3321,-1,4,633,217,9352000
3322,-1,4,633,218,9352000
3323,-0.95,4,633,197,9352000
3324,-0.95,4,633,198,9352000
3325,-0.95,4,633,217,9352000
3326,-0.95,4,633,218,9352000
3327,-0.9,4,633,197,9352000
3328,-0.9,4,633,198,9352000
3329,-0.9,4,633,217,9352000
3330,-0.9,4,633,218,9352000
3331,-1.1,4,635,197,9352000
3332,-1.1,4,635,198,9352000
3333,-1.1,4,635,217,9352000
3334,-1.1,4,635,218,9352000
3335,-1.05,4,635,197,9352000
3336,-1.05,4,635,198,9352000
3337,-1.05,4,635,217,9352000
3338,-1.05,4,635,218,9352000
3339,-1,4,635,197,9352000
3340,-1,4,635,198,9352000
3341,-1,4,635,217,9352000
3342,-1,4,635,218,9352000
3343,-0.95,4,635,197,9352000
3344,-0.95,4,635,198,9352000
3345,-0.95,4,635,217,9352000
3346,-0.95,4,635,218,9352000
3347,-0.9,4,635,197,9352000
3348,-0.9,4,635,198,9352000
3349,-0.9,4,635,217,9352000
3350,-0.9,4,635,218,9352000
3351,-1.1,4,637,197,9352000
3352,-1.1,4,637,198,9352000
3353,-1.1,4,637,217,9352000
3354,-1.1,4,637,218,9352000
3355,-1.05,4,637,197,9352000
3356,-1.05,4,637,198,9352000
3357,-1.05,4,637,217,9352000
3358,-1.05,4,637,218,9352000
3359,-1,4,637,197,9352000
3360,-1,4,637,198,9352000
3361,-1,4,637,217,9352000
3362,-1,4,637,218,9352000
3363,-0.95,4,637,197,9352000
3364,-0.95,4,637,198,9352000
3365,-0.95,4,637,217,9352000
3366,-0.95,4,637,218,9352000
3367,-0.9,4,637,197,9352000
3368,-0.9,4,637,198,9352000
3369,-0.9,4,637,217,9352000
3370,-0.9,4,637,218,9352000
3371,-1.1,4,631,219,9351500
3372,-1.05,4,631,219,9351500
3373,-1,4,631,219,9351500
3374,-0.95,4,631,219,9351500
3375,-0.9,4,631,219,9351500
3376,-1.1,4,633,219,9351500
3377,-1.05,4,633,219,9351500
3378,-1,4,633,219,9351500
3379,-0.95,4,633,219,9351500
3380,-0.9,4,633,219,9351500
3381,-1.1,4,635,219,9351500
3382,-1.05,4,635,219,9351500
3383,-1,4,635,219,9351500
3384,-0.95,4,635,219,9351500
3385,-0.9,4,635,219,9351500
3386,-1.1,4,637,219,9351500
3387,-1.05,4,637,219,9351500
3388,-1,4,637,219,9351500
3389,-0.95,4,637,219,9351500
3390,-0.9,4,637,219,9351500
3391,-1.1,4,631,199,9351000
3392,-1.05,4,631,199,9351000
3393,-1,4,631,199,9351000
3394,-0.95,4,631,199,9351000
3395,-0.9,4,631,199,9351000
3396,-1.1,4,633,199,9351000
3397,-1.05,4,633,199,9351000
3398,-1,4,633,199,9351000
3399,-0.95,4,633,199,9351000
3400,-0.9,4,633,199,9351000
3401,-1.1,4,635,199,9351000
3402,-1.05,4,635,199,9351000
3403,-1,4,635,199,9351000
3404,-0.95,4,635,199,9351000
3405,-0.9,4,635,199,9351000
3406,-1.1,4,637,199,9351000
3407,-1.05,4,637,199,9351000
3408,-1,4,637,199,9351000
3409,-0.95,4,637,199,9351000
3410,-0.9,4,637,199,9351000
3411,-1.1,4,631,186,9349500
3412,-1.05,4,631,186,9349500
3413,-1,4,631,186,9349500
3414,-0.95,4,631,186,9349500
3415,-0.9,4,631,186,9349500
3416,-1.1,4,633,186,9349500
3417,-1.05,4,633,186,9349500
3418,-1,4,633,186,9349500
3419,-0.95,4,633,186,9349500
3420,-0.9,4,633,186,9349500
3421,-1.1,4,635,186,9349500
3422,-1.05,4,635,186,9349500
3423,-1,4,635,186,9349500
3424,-0.95,4,635,186,9349500
3425,-0.9,4,635,186,9349500
3426,-1.1,4,637,186,9349500
3427,-1.05,4,637,186,9349500
3428,-1,4,637,186,9349500
3429,-0.95,4,637,186,9349500
3430,-0.9,4,637,186,9349500
3431,-1.1,4,631,187,9349000
3432,-1.05,4,631,187,9349000
3433,-1,4,631,187,9349000
3434,-0.95,4,631,187,9349000
3435,-0.9,4,631,187,9349000
3436,-1.1,4,633,187,9349000
3437,-1.05,4,633,187,9349000
3438,-1,4,633,187,9349000
3439,-0.95,4,633,187,9349000
3440,-0.9,4,633,187,9349000
3441,-1.1,4,635,187,9349000
3442,-1.05,4,635,187,9349000
3443,-1,4,635,187,9349000
3444,-0.95,4,635,187,9349000
3445,-0.9,4,635,187,9349000
3446,-1.1,4,637,187,9349000
3447,-1.05,4,637,187,9349000
3448,-1,4,637,187,9349000
3449,-0.95,4,637,187,9349000
3450,-0.9,4,637,187,9349000
3451,-1.1,4,631,188,9348000
3452,-1.1,4,631,245,9348000
3453,-1.05,4,631,188,9348000
3454,-1.05,4,631,245,9348000
3455,-1,4,631,188,9348000
3456,-1,4,631,245,9348000
3457,-0.95,4,631,188,9348000
3458,-0.95,4,631,245,9348000
3459,-0.9,4,631,188,9348000
3460,-0.9,4,631,245,9348000
3461,-1.1,4,633,188,9348000
3462,-1.1,4,633,245,9348000
3463,-1.05,4,633,188,9348000
3464,-1.05,4,633,245,9348000
3465,-1,4,633,188,9348000
3466,-1,4,633,245,9348000
3467,-0.95,4,633,188,9348000
3468,-0.95,4,633,245,9348000
3469,-0.9,4,633,188,9348000
3470,-0.9,4,633,245,9348000
3471,-1.1,4,635,188,9348000
3472,-1.1,4,635,245,9348000
3473,-1.05,4,635,188,9348000
3474,-1.05,4,635,245,9348000
3475,-1,4,635,188,9348000
3476,-1,4,635,245,9348000
3477,-0.95,4,635,188,9348000
3478,-0.95,4,635,245,9348000
3479,-0.9,4,635,188,9348000
3480,-0.9,4,635,245,9348000
3481,-1.1,4,637,188,9348000
3482,-1.1,4,637,245,9348000
3483,-1.05,4,637,188,9348000
3484,-1.05,4,637,245,9348000
3485,-1,4,637,188,9348000
3486,-1,4,637,245,9348000
3487,-0.95,4,637,188,9348000
3488,-0.95,4,637,245,9348000
3489,-0.9,4,637,188,9348000
3490,-0.9,4,637,245,9348000
3491,-1.1,4,631,201,9347500
3492,-1.1,4,631,229,9347500
3493,-1.05,4,631,201,9347500
3494,-1.05,4,631,229,9347500
3495,-1,4,631,201,9347500
3496,-1,4,631,229,9347500
3497,-0.95,4,631,201,9347500
3498,-0.95,4,631,229,9347500
3499,-0.9,4,631,201,9347500
3500,-0.9,4,631,229,9347500
3501,-1.1,4,633,201,9347500
3502,-1.1,4,633,229,9347500
3503,-1.05,4,633,201,9347500
3504,-1.05,4,633,229,9347500
3505,-1,4,633,201,9347500
3506,-1,4,633,229,9347500
3507,-0.95,4,633,201,9347500
3508,-0.95,4,633,229,9347500
3509,-0.9,4,633,201,9347500
3510,-0.9,4,633,229,9347500
3511,-1.1,4,635,201,9347500
3512,-1.1,4,635,229,9347500
3513,-1.05,4,635,201,9347500
3514,-1.05,4,635,229,9347500
3515,-1,4,635,201,9347500
3516,-1,4,635,229,9347500
3517,-0.95,4,635,201,9347500
3518,-0.95,4,635,229,9347500
3519,-0.9,4,635,201,9347500
3520,-0.9,4,635,229,9347500
3521,-1.1,4,637,201,9347500
3522,-1.1,4,637,229,9347500
3523,-1.05,4,637,201,9347500
3524,-1.05,4,637,229,9347500
3525,-1,4,637,201,9347500
3526,-1,4,637,229,9347500
3527,-0.95,4,637,201,9347500
3528,-0.95,4,637,229,9347500
3529,-0.9,4,637,201,9347500
3530,-0.9,4,637,229,9347500
3531,-1.1,4,631,230,9347000
3532,-1.1,4,631,246,9347000
3533,-1.05,4,631,230,9347000
3534,-1.05,4,631,246,9347000
3535,-1,4,631,230,9347000
3536,-1,4,631,246,9347000
3537,-0.95,4,631,230,9347000
3538,-0.95,4,631,246,9347000
3539,-0.9,4,631,230,9347000
3540,-0.9,4,631,246,9347000
3541,-1.1,4,633,230,9347000
3542,-1.1,4,633,246,9347000
3543,-1.05,4,633,230,9347000
3544,-1.05,4,633,246,9347000
3545,-1,4,633,230,9347000
3546,-1,4,633,246,9347000
3547,-0.95,4,633,230,9347000
3548,-0.95,4,633,246,9347000
3549,-0.9,4,633,230,9347000
3550,-0.9,4,633,246,9347000
3551,-1.1,4,635,230,9347000
3552,-1.1,4,635,246,9347000
3553,-1.05,4,635,230,9347000
3554,-1.05,4,635,246,9347000
3555,-1,4,635,230,9347000
3556,-1,4,635,246,9347000
3557,-0.95,4,635,230,9347000
3558,-0.95,4,635,246,9347000
3559,-0.9,4,635,230,9347000
3560,-0.9,4,635,246,9347000
3561,-1.1,4,637,230,9347000
3562,-1.1,4,637,246,9347000
3563,-1.05,4,637,230,9347000
3564,-1.05,4,637,246,9347000
3565,-1,4,637,230,9347000
3566,-1,4,637,246,9347000
3567,-0.95,4,637,230,9347000
3568,-0.95,4,637,246,9347000
3569,-0.9,4,637,230,9347000
3570,-0.9,4,637,246,9347000
3571,-1.1,4,631,40,9343500
3572,-1.05,4,631,40,9343500
3573,-1,4,631,40,9343500
3574,-0.95,4,631,40,9343500
3575,-0.9,4,631,40,9343500
3576,-1.1,4,633,40,9343500
3577,-1.05,4,633,40,9343500
3578,-1,4,633,40,9343500
3579,-0.95,4,633,40,9343500
3580,-0.9,4,633,40,9343500
3581,-1.1,4,635,40,9343500
3582,-1.05,4,635,40,9343500
3583,-1,4,635,40,9343500
3584,-0.95,4,635,40,9343500
3585,-0.9,4,635,40,9343500
3586,-1.1,4,637,40,9343500
3587,-1.05,4,637,40,9343500
3588,-1,4,637,40,9343500
3589,-0.95,4,637,40,9343500
3590,-0.9,4,637,40,9343500
3591,-1.1,4,631,41,9342500
3592,-1.1,4,631,222,9342500
3593,-1.05,4,631,41,9342500
3594,-1.05,4,631,222,9342500
3595,-1,4,631,41,9342500
3596,-1,4,631,222,9342500
3597,-0.95,4,631,41,9342500
3598,-0.95,4,631,222,9342500
3599,-0.9,4,631,41,9342500
3600,-0.9,4,631,222,9342500
3601,-1.1,4,633,41,9342500
3602,-1.1,4,633,222,9342500
3603,-1.05,4,633,41,9342500
3604,-1.05,4,633,222,9342500
3605,-1,4,633,41,9342500
3606,-1,4,633,222,9342500
3607,-0.95,4,633,41,9342500
3608,-0.95,4,633,222,9342500
3609,-0.9,4,633,41,9342500
3610,-0.9,4,633,222,9342500
3611,-1.1,4,635,41,9342500
3612,-1.1,4,635,222,9342500
3613,-1.05,4,635,41,9342500
3614,-1.05,4,635,222,9342500
3615,-1,4,635,41,9342500
3616,-1,4,635,222,9342500
3617,-0.95,4,635,41,9342500
3618,-0.95,4,635,222,9342500
3619,-0.9,4,635,41,9342500
3620,-0.9,4,635,222,9342500
3621,-1.1,4,637,41,9342500
3622,-1.1,4,637,222,9342500
3623,-1.05,4,637,41,9342500
3624,-1.05,4,637,222,9342500
3625,-1,4,637,41,9342500
3626,-1,4,637,222,9342500
3627,-0.95,4,637,41,9342500
3628,-0.95,4,637,222,9342500
3629,-0.9,4,637,41,9342500
3630,-0.9,4,637,222,9342500
3631,-1.1,4,631,100,9342000
3632,-1.05,4,631,100,9342000
3633,-1,4,631,100,9342000
3634,-0.95,4,631,100,9342000
3635,-0.9,4,631,100,9342000
3636,-1.1,4,633,100,9342000
3637,-1.05,4,633,100,9342000
3638,-1,4,633,100,9342000
3639,-0.95,4,633,100,9342000
3640,-0.9,4,633,100,9342000
3641,-1.1,4,631,101,9341500
3642,-1.1,4,631,223,9341500
3643,-1.05,4,631,101,9341500
3644,-1.05,4,631,223,9341500
3645,-1,4,631,101,9341500
3646,-1,4,631,223,9341500
3647,-0.95,4,631,101,9341500
3648,-0.95,4,631,223,9341500
3649,-0.9,4,631,101,9341500
3650,-0.9,4,631,223,9341500
3651,-1.1,4,633,101,9341500
3652,-1.1,4,633,223,9341500
3653,-1.05,4,633,101,9341500
3654,-1.05,4,633,223,9341500
3655,-1,4,633,101,9341500
3656,-1,4,633,223,9341500
3657,-0.95,4,633,101,9341500
3658,-0.95,4,633,223,9341500
3659,-0.9,4,633,101,9341500
3660,-0.9,4,633,223,9341500
3661,-1.1,4,635,223,9341500
3662,-1.05,4,635,223,9341500
3663,-1,4,635,223,9341500
3664,-0.95,4,635,223,9341500
3665,-0.9,4,635,223,9341500
3666,-1.1,4,637,223,9341500
3667,-1.05,4,637,223,9341500
3668,-1,4,637,223,9341500
3669,-0.95,4,637,223,9341500
3670,-0.9,4,637,223,9341500
3671,-1.1,4,631,224,9341000
3672,-1.05,4,631,224,9341000
3673,-1,4,631,224,9341000
3674,-0.95,4,631,224,9341000
3675,-0.9,4,631,224,9341000
3676,-1.1,4,633,224,9341000
3677,-1.05,4,633,224,9341000
3678,-1,4,633,224,9341000
3679,-0.95,4,633,224,9341000
3680,-0.9,4,633,224,9341000
3681,-1.1,4,635,224,9341000
3682,-1.05,4,635,224,9341000
3683,-1,4,635,224,9341000
3684,-0.95,4,635,224,9341000
3685,-0.9,4,635,224,9341000
3686,-1.1,4,637,224,9341000
3687,-1.05,4,637,224,9341000
3688,-1,4,637,224,9341000
3689,-0.95,4,637,224,9341000
3690,-0.9,4,637,224,9341000
3691,-1.1,4,631,163,9340000
3692,-1.05,4,631,163,9340000
3693,-1,4,631,163,9340000
3694,-0.95,4,631,163,9340000
3695,-0.9,4,631,163,9340000
3696,-1.1,4,633,163,9340000
3697,-1.05,4,633,163,9340000
3698,-1,4,633,163,9340000
3699,-0.95,4,633,163,9340000
3700,-0.9,4,633,163,9340000
3701,-1.1,4,635,163,9340000
3702,-1.05,4,635,163,9340000
3703,-1,4,635,163,9340000
3704,-0.95,4,635,163,9340000
3705,-0.9,4,635,163,9340000
3706,-1.1,4,637,163,9340000
3707,-1.05,4,637,163,9340000
3708,-1,4,637,163,9340000
3709,-0.95,4,637,163,9340000
3710,-0.9,4,637,163,9340000
3711,-1.1,4,631,164,9339000
3712,-1.1,4,631,165,9339000
3713,-1.05,4,631,164,9339000
3714,-1.05,4,631,165,9339000
3715,-1,4,631,164,9339000
3716,-1,4,631,165,9339000
3717,-0.95,4,631,164,9339000
3718,-0.95,4,631,165,9339000
3719,-0.9,4,631,164,9339000
3720,-0.9,4,631,165,9339000
3721,-1.1,4,633,164,9339000
3722,-1.1,4,633,165,9339000
3723,-1.05,4,633,164,9339000
3724,-1.05,4,633,165,9339000
3725,-1,4,633,164,9339000
3726,-1,4,633,165,9339000
3727,-0.95,4,633,164,9339000
3728,-0.95,4,633,165,9339000
3729,-0.9,4,633,164,9339000
3730,-0.9,4,633,165,9339000
3731,-1.1,4,635,164,9339000
3732,-1.1,4,635,165,9339000
3733,-1.05,4,635,164,9339000
3734,-1.05,4,635,165,9339000
3735,-1,4,635,164,9339000
3736,-1,4,635,165,9339000
3737,-0.95,4,635,164,9339000
3738,-0.95,4,635,165,9339000
3739,-0.9,4,635,164,9339000
3740,-0.9,4,635,165,9339000
3741,-1.1,4,637,164,9339000
3742,-1.1,4,637,165,9339000
3743,-1.05,4,637,164,9339000
3744,-1.05,4,637,165,9339000
3745,-1,4,637,164,9339000
3746,-1,4,637,165,9339000
3747,-0.95,4,637,164,9339000
3748,-0.95,4,637,165,9339000
3749,-0.9,4,637,164,9339000
3750,-0.9,4,637,165,9339000
3751,-1.1,4,631,166,9338500
3752,-1.05,4,631,166,9338500
3753,-1,4,631,166,9338500
3754,-0.95,4,631,166,9338500
3755,-0.9,4,631,166,9338500
3756,-1.1,4,633,166,9338500
3757,-1.05,4,633,166,9338500
3758,-1,4,633,166,9338500
3759,-0.95,4,633,166,9338500
3760,-0.9,4,633,166,9338500
3761,-1.1,4,635,166,9338500
3762,-1.05,4,635,166,9338500
3763,-1,4,635,166,9338500
3764,-0.95,4,635,166,9338500
3765,-0.9,4,635,166,9338500
3766,-1.1,4,637,166,9338500
3767,-1.05,4,637,166,9338500
3768,-1,4,637,166,9338500
3769,-0.95,4,637,166,9338500
3770,-0.9,4,637,166,9338500
3771,-1.1,4,631,57,9338000
3772,-1.1,4,631,202,9338000
3773,-1.1,4,631,203,9338000
3774,-1.05,4,631,57,9338000
3775,-1.05,4,631,202,9338000
3776,-1.05,4,631,203,9338000
3777,-1,4,631,57,9338000
3778,-1,4,631,202,9338000
3779,-1,4,631,203,9338000
3780,-0.95,4,631,57,9338000
3781,-0.95,4,631,202,9338000
3782,-0.95,4,631,203,9338000
3783,-0.9,4,631,57,9338000
3784,-0.9,4,631,202,9338000
3785,-0.9,4,631,203,9338000
3786,-1.1,4,633,57,9338000
3787,-1.1,4,633,202,9338000
3788,-1.1,4,633,203,9338000
3789,-1.05,4,633,57,9338000
3790,-1.05,4,633,202,9338000
3791,-1.05,4,633,203,9338000
3792,-1,4,633,57,9338000
3793,-1,4,633,202,9338000
3794,-1,4,633,203,9338000
3795,-0.95,4,633,57,9338000
3796,-0.95,4,633,202,9338000
3797,-0.95,4,633,203,9338000
3798,-0.9,4,633,57,9338000
3799,-0.9,4,633,202,9338000
3800,-0.9,4,633,203,9338000
3801,-1.1,4,635,57,9338000
3802,-1.1,4,635,202,9338000
3803,-1.1,4,635,203,9338000
3804,-1.05,4,635,57,9338000
3805,-1.05,4,635,202,9338000
3806,-1.05,4,635,203,9338000
3807,-1,4,635,57,9338000
3808,-1,4,635,202,9338000
3809,-1,4,635,203,9338000
3810,-0.95,4,635,57,9338000
3811,-0.95,4,635,202,9338000
3812,-0.95,4,635,203,9338000
3813,-0.9,4,635,57,9338000
3814,-0.9,4,635,202,9338000
3815,-0.9,4,635,203,9338000
3816,-1.1,4,637,57,9338000
3817,-1.1,4,637,202,9338000
3818,-1.1,4,637,203,9338000
3819,-1.05,4,637,57,9338000
3820,-1.05,4,637,202,9338000
3821,-1.05,4,637,203,9338000
3822,-1,4,637,57,9338000
3823,-1,4,637,202,9338000
3824,-1,4,637,203,9338000
3825,-0.95,4,637,57,9338000
3826,-0.95,4,637,202,9338000
3827,-0.95,4,637,203,9338000
3828,-0.9,4,637,57,9338000
3829,-0.9,4,637,202,9338000
3830,-0.9,4,637,203,9338000
3831,-1.1,4,631,204,9337500
3832,-1.1,4,631,205,9337500
3833,-1.05,4,631,204,9337500
3834,-1.05,4,631,205,9337500
3835,-1,4,631,204,9337500
3836,-1,4,631,205,9337500
3837,-0.95,4,631,204,9337500
3838,-0.95,4,631,205,9337500
3839,-0.9,4,631,204,9337500
3840,-0.9,4,631,205,9337500
3841,-1.1,4,633,204,9337500
3842,-1.1,4,633,205,9337500
3843,-1.05,4,633,204,9337500
3844,-1.05,4,633,205,9337500
3845,-1,4,633,204,9337500
3846,-1,4,633,205,9337500
3847,-0.95,4,633,204,9337500
3848,-0.95,4,633,205,9337500
3849,-0.9,4,633,204,9337500
3850,-0.9,4,633,205,9337500
3851,-1.1,4,635,204,9337500
3852,-1.1,4,635,205,9337500
3853,-1.05,4,635,204,9337500
3854,-1.05,4,635,205,9337500
3855,-1,4,635,204,9337500
3856,-1,4,635,205,9337500
3857,-0.95,4,635,204,9337500
3858,-0.95,4,635,205,9337500
3859,-0.9,4,635,204,9337500
3860,-0.9,4,635,205,9337500
3861,-1.1,4,637,204,9337500
3862,-1.1,4,637,205,9337500
3863,-1.05,4,637,204,9337500
3864,-1.05,4,637,205,9337500
3865,-1,4,637,204,9337500
3866,-1,4,637,205,9337500
3867,-0.95,4,637,204,9337500
3868,-0.95,4,637,205,9337500
3869,-0.9,4,637,204,9337500
3870,-0.9,4,637,205,9337500
3871,-1.1,4,631,206,9335500
3872,-1.05,4,631,206,9335500
3873,-1,4,631,206,9335500
3874,-0.95,4,631,206,9335500
3875,-0.9,4,631,206,9335500
3876,-1.1,4,633,206,9335500
3877,-1.05,4,633,206,9335500
3878,-1,4,633,206,9335500
3879,-0.95,4,633,206,9335500
3880,-0.9,4,633,206,9335500
3881,-1.1,4,635,206,9335500
3882,-1.05,4,635,206,9335500
3883,-1,4,635,206,9335500
3884,-0.95,4,635,206,9335500
3885,-0.9,4,635,206,9335500
3886,-1.1,4,637,206,9335500
3887,-1.05,4,637,206,9335500
3888,-1,4,637,206,9335500
3889,-0.95,4,637,206,9335500
